"","DATE","D_COUNT","PREV_COUNT","DIFF","T7","T7_DELTA","T7_DIR","T7_CHANGE_PER","ICU","NON_ICU","ALL_HOSP","ICU_DELTA","T7_ICU","T7_ICU_DIRECTION","NON_ICU_DELTA","T7_NON_ICU","T7_NON_ICU_DIRECTION","ALL_HOSP_DELTA","T7_ALL","T7_ALL_DIRECTION","NON_ICU_DATA_CHANGE","ICU_DATA_CHANGE","DEATHS"
"820",2022-06-03,266,266,0,253.236249232156,-1.18879406526234,"-",-0.0118879406526234,32,832,864,0,32.8571428571429,"-",-6,886.428571428571,"-",-6,919.285714285714,"-",1,0,5
"821",2022-06-04,195,195,0,251.771322745037,-0.578482145254018,"-",-0.00578482145254018,30,798,828,-2,32.4285714285714,"-",-34,868.428571428571,"-",-36,900.857142857143,"-",1,0,10
"822",2022-06-05,187,187,0,245.98712239215,-2.29740237681652,"-",-0.0229740237681652,28,801,829,-2,31.5714285714286,"-",3,852.285714285714,"-",1,883.857142857143,"-",1,0,3
"823",2022-06-06,232,232,0,239.996073247876,-2.43551332525558,"-",-0.0243551332525558,25,819,844,-3,30.2857142857143,"-",18,838.428571428571,"-",15,868.714285714286,"-",1,0,2
"824",2022-06-07,291,291,0,230.520322997722,-3.94829387077815,"-",-0.0394829387077815,22,799,821,-3,28.8571428571429,"-",-20,822.571428571429,"-",-23,851.428571428571,"-",1,0,2
"825",2022-06-08,263,263,0,214.163715326826,-7.09551655064171,"-",-0.0709551655064171,22,770,792,0,27.2857142857143,"-",-29,808.142857142857,"-",-29,835.428571428571,"-",1,0,4
"826",2022-06-09,246,246,0,202.664009955339,-5.36958623170015,"-",-0.0536958623170015,19,751,770,-3,25.4285714285714,"-",-19,795.714285714286,"-",-22,821.142857142857,"-",1,0,3
"827",2022-06-10,183,183,0,196.727907946977,-2.92903609756367,"-",-0.0292903609756367,22,744,766,3,24,"-",-7,783.142857142857,"-",-4,807.142857142857,"-",1,0,2
"828",2022-06-11,142,142,0,187.487487675061,-4.697056136238,"-",-0.04697056136238,25,717,742,3,23.2857142857143,"-",-27,771.571428571429,"-",-24,794.857142857143,"-",0,0,1
"829",2022-06-12,146,146,0,177.942147444185,-5.09118787031774,"-",-0.0509118787031774,22,712,734,-3,22.4285714285714,"-",-5,758.857142857143,"-",-8,781.285714285714,"-",0,0,4
"830",2022-06-13,163,163,0,171.548261628096,-3.59323853731454,"-",-0.0359323853731454,19,719,738,-3,21.5714285714286,"-",7,744.571428571429,"-",4,766.142857142857,"-",0,0,2
"831",2022-06-14,207,207,0,164.133359033412,-4.32234201869011,"-",-0.0432234201869011,21,697,718,2,21.4285714285714,"-",-22,730,"-",-20,751.428571428571,"-",0,0,2
"832",2022-06-15,184,184,0,157.829629054479,-3.84061473917075,"-",-0.0384061473917075,21,684,705,0,21.2857142857143,"-",-13,717.714285714286,"-",-13,739,"-",0,0,1
"833",2022-06-16,146,146,0,154.782640421733,-1.93055553066895,"-",-0.0193055553066895,17,674,691,-4,21,"-",-10,706.714285714286,"-",-14,727.714285714286,"-",0,0,0
"834",2022-06-17,176,176,0,148.540754133534,-4.03267851691398,"-",-0.0403267851691398,14,664,678,-3,19.8571428571429,"-",-10,695.285714285714,"-",-13,715.142857142857,"-",0,0,0
"835",2022-06-18,164,164,0,143.609561233398,-3.31975754997388,"-",-0.0331975754997388,18,644,662,4,18.8571428571429,"-",-20,684.857142857143,"-",-16,703.714285714286,"-",0,0,2
"836",2022-06-19,65,65,0,140.725454313589,-2.00829728538824,"-",-0.0200829728538824,17,648,665,-1,18.1428571428571,"-",4,675.714285714286,"-",3,693.857142857143,"-",0,0,5
"837",2022-06-20,138,138,0,134.678467691073,-4.29700984232833,"-",-0.0429700984232833,18,663,681,1,18,"-",15,667.714285714286,"-",16,685.714285714286,"-",0,0,2
"838",2022-06-21,181,181,0,129.13812670686,-4.1137540983327,"-",-0.041137540983327,20,654,674,2,17.8571428571429,"-",-9,661.571428571429,"-",-7,679.428571428571,"-",0,0,3
"839",2022-06-22,154,154,0,129.006090009068,-0.102244550977283,"-",-0.00102244550977283,15,645,660,-5,17,"-",-9,656,"-",-14,673,"-",0,0,3
"840",2022-06-23,127,128,-1,129.238690532735,0.180301971519725,"+",0.00180301971519725,17,633,650,2,17,"-",-12,650.142857142857,"-",-10,667.142857142857,"-",0,0,3
"841",2022-06-24,133,133,0,129.134339230067,-0.0807430826153785,"-",-0.000807430826153786,15,616,631,-2,17.1428571428571,"+",-17,643.285714285714,"-",-19,660.428571428571,"-",0,0,3
"842",2022-06-25,121,121,0,130.278746638984,0.886214631786361,"+",0.0088621463178636,15,593,608,0,16.7142857142857,"-",-23,636,"-",-23,652.714285714286,"-",0,0,2
"843",2022-06-26,92,92,0,133.059856473363,2.13473794162727,"+",0.0213473794162727,15,589,604,0,16.4285714285714,"-",-4,627.571428571429,"-",-4,644,"-",0,0,1
"844",2022-06-27,128,128,0,137.597405634903,3.41015636255972,"+",0.0341015636255972,13,589,602,-2,15.7142857142857,"-",0,617,"-",-2,632.714285714286,"-",0,0,1
"845",2022-06-28,169,169,0,143.359625013697,4.18773838954736,"+",0.0418773838954736,14,570,584,1,14.8571428571429,"-",-19,605,"-",-18,619.857142857143,"-",0,0,1
"846",2022-06-29,173,173,0,147.707648187375,3.03294820509091,"+",0.0303294820509091,14,562,576,0,14.7142857142857,"-",-8,593.142857142857,"-",-8,607.857142857143,"-",2,0,3
"847",2022-06-30,199,199,0,151.579678618757,2.62141499028559,"+",0.0262141499028559,16,546,562,2,14.5714285714286,"-",-16,580.714285714286,"-",-14,595.285714285714,"-",3,0,2
"848",2022-07-01,159,159,0,157.555375515758,3.9422810177816,"+",0.039422810177816,15,540,555,-1,14.5714285714286,"-",-6,569.857142857143,"-",-7,584.428571428571,"-",2,0,4
"849",2022-07-02,125,125,0,163.222065254519,3.59663370431531,"+",0.0359663370431531,17,546,563,2,14.8571428571429,"+",6,563.142857142857,"-",8,578,"-",2,0,1
"850",2022-07-03,116,117,-1,167.366645026059,2.53922762530758,"+",0.0253922762530758,19,550,569,2,15.4285714285714,"+",4,557.571428571429,"-",6,573,"-",3,1,2
"851",2022-07-04,180,182,-2,173.136101012859,3.44719581724411,"+",0.0344719581724411,23,567,590,4,16.8571428571429,"+",17,554.428571428571,"-",21,571.285714285714,"-",20,2,2
"852",2022-07-05,247,0,247,180.962518700383,4.52038462327535,"+",0.0452038462327535,19,574,593,-4,17.5714285714286,"+",7,555,"+",3,572.571428571429,"+",NA,NA,3
"853",2022-07-06,188,0,188,185.876731706784,2.71559715331884,"+",0.0271559715331884,20,551,571,1,18.4285714285714,"+",-23,553.428571428571,"-",-22,571.857142857143,"-",NA,NA,1
"854",2022-07-07,229,0,229,189.5165098509,1.95816771184545,"+",0.0195816771184545,20,550,570,0,19,"+",-1,554,"+",-1,573,"+",NA,NA,2
"855",2022-07-08,192,0,192,192.520355234826,1.58500459210045,"+",0.0158500459210045,17,541,558,-3,19.2857142857143,"+",-9,554.142857142857,"+",-12,573.428571428571,"+",NA,NA,1
"856",2022-07-09,192,0,192,194.460110857298,1.00755871767754,"+",0.0100755871767754,18,521,539,1,19.4285714285714,"+",-20,550.571428571429,"-",-19,570,"-",NA,NA,3
"857",2022-07-10,133,0,133,196.474483964926,1.03587985152735,"+",0.0103587985152735,15,527,542,-3,18.8571428571429,"-",6,547.285714285714,"-",3,566.142857142857,"-",NA,NA,1
"858",2022-07-11,180,0,180,198.210197915136,0.883429703024219,"+",0.00883429703024219,16,536,552,1,17.8571428571429,"-",9,542.857142857143,"-",10,560.714285714286,"-",NA,NA,0
