"DATE","AGE","HOSP","ICU","DEATHS","HOSP_CHANGE","ICU_CHANGE","DEATH_CHANGE","WEEK_NUM"
2021-01-07,"10-19 years",58,9,0,1,0,0,1
2021-01-08,"10-19 years",58,9,0,0,0,0,1
2021-01-09,"10-19 years",59,9,0,1,0,0,1
2021-01-10,"10-19 years",60,9,0,1,0,0,1
2021-01-11,"10-19 years",62,9,0,2,0,0,2
2021-01-12,"10-19 years",62,9,0,0,0,0,2
2021-01-13,"10-19 years",64,9,0,2,0,0,2
2021-01-14,"10-19 years",65,9,0,1,0,0,2
2021-01-15,"10-19 years",66,9,0,1,0,0,2
2021-01-16,"10-19 years",67,9,0,1,0,0,2
2021-01-17,"10-19 years",68,9,0,1,0,0,2
2021-01-18,"10-19 years",68,9,0,0,0,0,3
2021-01-19,"10-19 years",68,9,0,0,0,0,3
2021-01-20,"10-19 years",69,9,0,1,0,0,3
2021-01-21,"10-19 years",69,9,0,0,0,0,3
2021-01-22,"10-19 years",69,9,0,0,0,0,3
2021-01-23,"10-19 years",71,9,0,2,0,0,3
2021-01-24,"10-19 years",71,9,0,0,0,0,3
2021-01-25,"10-19 years",71,9,0,0,0,0,4
2021-01-26,"10-19 years",71,9,0,0,0,0,4
2021-01-28,"10-19 years",71,9,0,0,0,0,4
2021-01-29,"10-19 years",73,9,0,2,0,0,4
2021-01-30,"10-19 years",73,9,0,0,0,0,4
2021-01-31,"10-19 years",74,9,0,1,0,0,4
2021-02-01,"10-19 years",74,9,0,0,0,0,5
2021-02-02,"10-19 years",74,9,0,0,0,0,5
2021-02-03,"10-19 years",74,9,0,0,0,0,5
2021-02-04,"10-19 years",74,9,0,0,0,0,5
2021-02-05,"10-19 years",75,9,0,1,0,0,5
2021-02-06,"10-19 years",75,9,0,0,0,0,5
2021-02-07,"10-19 years",76,9,0,1,0,0,5
2021-02-08,"10-19 years",77,9,0,1,0,0,6
2021-02-09,"10-19 years",78,9,0,1,0,0,6
2021-02-10,"10-19 years",79,9,0,1,0,0,6
2021-02-11,"10-19 years",79,9,0,0,0,0,6
2021-02-12,"10-19 years",79,9,0,0,0,0,6
2021-02-13,"10-19 years",79,9,0,0,0,0,6
2021-02-14,"10-19 years",79,9,0,0,0,0,6
2021-02-15,"10-19 years",81,9,0,2,0,0,7
2021-02-16,"10-19 years",81,9,0,0,0,0,7
2021-02-18,"10-19 years",81,9,0,0,0,0,7
2021-02-19,"10-19 years",81,9,0,0,0,0,7
2021-02-20,"10-19 years",82,9,0,1,0,0,7
2021-02-21,"10-19 years",82,9,0,0,0,0,7
2021-02-22,"10-19 years",81,9,0,-1,0,0,8
2021-02-23,"10-19 years",81,9,0,0,0,0,8
2021-02-24,"10-19 years",80,9,0,-1,0,0,8
2021-02-25,"10-19 years",80,9,0,0,0,0,8
2021-02-26,"10-19 years",82,9,0,2,0,0,8
2021-02-27,"10-19 years",82,9,0,0,0,0,8
2021-02-28,"10-19 years",82,9,0,0,0,0,8
2021-03-01,"10-19 years",83,10,0,1,1,0,9
2021-03-02,"10-19 years",84,10,0,1,0,0,9
2021-03-03,"10-19 years",84,10,0,0,0,0,9
2021-03-04,"10-19 years",84,10,0,0,0,0,9
2021-03-05,"10-19 years",84,10,0,0,0,0,9
2021-03-07,"10-19 years",84,10,0,0,0,0,9
2021-03-08,"10-19 years",85,10,0,1,0,0,10
2021-03-09,"10-19 years",85,10,0,0,0,0,10
2021-03-10,"10-19 years",85,10,0,0,0,0,10
2021-03-11,"10-19 years",85,10,0,0,0,0,10
2021-03-12,"10-19 years",85,10,0,0,0,0,10
2021-03-13,"10-19 years",85,10,0,0,0,0,10
2021-03-14,"10-19 years",85,10,0,0,0,0,10
2021-03-15,"10-19 years",86,10,0,1,0,0,11
2021-03-16,"10-19 years",87,10,0,1,0,0,11
2021-03-17,"10-19 years",87,10,0,0,0,0,11
2021-03-18,"10-19 years",87,10,0,0,0,0,11
2021-03-19,"10-19 years",88,10,0,1,0,0,11
2021-03-20,"10-19 years",88,10,0,0,0,0,11
2021-03-21,"10-19 years",88,10,0,0,0,0,11
2021-03-22,"10-19 years",88,10,0,0,0,0,12
2021-03-23,"10-19 years",88,10,0,0,0,0,12
2021-03-24,"10-19 years",89,10,0,1,0,0,12
2021-03-25,"10-19 years",89,10,0,0,0,0,12
2021-03-26,"10-19 years",90,10,0,1,0,0,12
2021-03-27,"10-19 years",90,10,0,0,0,0,12
2021-03-28,"10-19 years",90,10,0,0,0,0,12
2021-03-29,"10-19 years",90,10,0,0,0,0,13
2021-03-30,"10-19 years",90,10,0,0,0,0,13
2021-03-31,"10-19 years",90,10,0,0,0,0,13
2021-04-04,"10-19 years",92,11,0,2,1,0,13
2021-04-05,"10-19 years",94,11,0,2,0,0,14
2021-04-06,"10-19 years",95,11,0,1,0,0,14
2021-04-07,"10-19 years",96,11,0,1,0,0,14
2021-04-08,"10-19 years",96,11,0,0,0,0,14
2021-04-09,"10-19 years",97,11,0,1,0,0,14
2021-04-10,"10-19 years",98,11,0,1,0,0,14
2021-04-11,"10-19 years",98,11,0,0,0,0,14
2021-04-12,"10-19 years",98,11,0,0,0,0,15
2021-04-13,"10-19 years",99,11,0,1,0,0,15
2021-04-14,"10-19 years",99,11,0,0,0,0,15
2021-04-15,"10-19 years",99,12,0,0,1,0,15
2021-04-16,"10-19 years",99,13,0,0,1,0,15
2021-04-17,"10-19 years",101,13,0,2,0,0,15
2021-04-18,"10-19 years",102,14,0,1,1,0,15
2021-04-19,"10-19 years",103,14,0,1,0,0,16
2021-04-21,"10-19 years",105,14,0,2,0,0,16
2021-04-22,"10-19 years",107,14,0,2,0,0,16
2021-04-23,"10-19 years",109,14,0,2,0,0,16
2021-04-24,"10-19 years",109,14,0,0,0,0,16
2021-04-25,"10-19 years",111,15,0,2,1,0,16
2021-04-26,"10-19 years",113,15,0,2,0,0,17
2021-04-27,"10-19 years",117,16,0,4,1,0,17
2021-04-28,"10-19 years",117,16,0,0,0,0,17
2021-04-29,"10-19 years",118,16,0,1,0,0,17
2021-04-30,"10-19 years",119,16,0,1,0,0,17
2021-05-01,"10-19 years",120,16,0,1,0,0,17
2021-05-02,"10-19 years",124,17,0,4,1,0,17
2021-05-03,"10-19 years",124,17,0,0,0,0,18
2021-05-04,"10-19 years",128,17,0,4,0,0,18
2021-05-05,"10-19 years",130,17,0,2,0,0,18
2021-05-06,"10-19 years",131,17,0,1,0,0,18
2021-05-07,"10-19 years",135,18,0,4,1,0,18
2021-05-08,"10-19 years",135,18,0,0,0,0,18
2021-05-09,"10-19 years",137,18,0,2,0,0,18
2021-05-10,"10-19 years",138,18,0,1,0,0,19
2021-05-11,"10-19 years",138,18,0,0,0,0,19
2021-05-12,"10-19 years",138,18,0,0,0,0,19
2021-05-13,"10-19 years",137,18,0,-1,0,0,19
2021-05-14,"10-19 years",138,18,0,1,0,0,19
2021-05-15,"10-19 years",138,18,0,0,0,0,19
2021-05-16,"10-19 years",139,18,0,1,0,0,19
2021-05-17,"10-19 years",139,18,0,0,0,0,20
2021-05-18,"10-19 years",141,18,0,2,0,0,20
2021-05-19,"10-19 years",141,18,0,0,0,0,20
2021-05-20,"10-19 years",141,18,0,0,0,0,20
2021-05-21,"10-19 years",142,19,0,1,1,0,20
2021-05-22,"10-19 years",142,19,0,0,0,0,20
2021-05-23,"10-19 years",143,19,0,1,0,0,20
2021-05-24,"10-19 years",143,19,0,0,0,0,21
2021-05-25,"10-19 years",146,20,0,3,1,0,21
2021-05-26,"10-19 years",146,20,0,0,0,0,21
2021-05-27,"10-19 years",147,20,0,1,0,0,21
2021-05-28,"10-19 years",147,19,0,0,-1,0,21
2021-05-29,"10-19 years",146,19,0,-1,0,0,21
2021-05-30,"10-19 years",145,19,0,-1,0,0,21
2021-05-31,"10-19 years",145,19,0,0,0,0,22
2021-06-01,"10-19 years",144,19,0,-1,0,0,22
2021-06-02,"10-19 years",144,19,0,0,0,0,22
2021-06-03,"10-19 years",145,19,0,1,0,0,22
2021-06-04,"10-19 years",147,19,0,2,0,0,22
2021-06-05,"10-19 years",147,19,0,0,0,0,22
2021-06-06,"10-19 years",148,19,0,1,0,0,22
2021-06-07,"10-19 years",148,19,0,0,0,0,23
2021-06-08,"10-19 years",151,19,0,3,0,0,23
2021-06-09,"10-19 years",151,19,0,0,0,0,23
2021-06-10,"10-19 years",151,19,0,0,0,0,23
2021-06-11,"10-19 years",152,20,0,1,1,0,23
2021-06-12,"10-19 years",152,20,0,0,0,0,23
2021-06-13,"10-19 years",152,20,0,0,0,0,23
2021-06-14,"10-19 years",153,21,0,1,1,0,24
2021-06-15,"10-19 years",153,21,0,0,0,0,24
2021-06-16,"10-19 years",154,21,0,1,0,0,24
2021-06-17,"10-19 years",155,21,0,1,0,0,24
2021-06-18,"10-19 years",155,21,0,0,0,0,24
2021-06-19,"10-19 years",155,21,0,0,0,0,24
2021-06-20,"10-19 years",155,21,0,0,0,0,24
2021-06-21,"10-19 years",155,21,0,0,0,0,25
2021-06-22,"10-19 years",156,21,0,1,0,0,25
2021-06-23,"10-19 years",155,22,0,-1,1,0,25
2021-06-27,"10-19 years",158,22,0,3,0,0,25
2021-06-28,"10-19 years",158,22,0,0,0,0,26
2021-06-29,"10-19 years",158,22,0,0,0,0,26
2021-07-01,"10-19 years",158,22,0,0,0,0,26
2021-07-04,"10-19 years",159,22,0,1,0,0,26
2021-07-05,"10-19 years",159,22,0,0,0,0,27
2021-07-06,"10-19 years",159,22,0,0,0,0,27
2021-07-07,"10-19 years",159,22,0,0,0,0,27
2021-07-08,"10-19 years",159,22,0,0,0,0,27
2021-07-11,"10-19 years",159,22,0,0,0,0,27
2021-07-12,"10-19 years",159,22,0,0,0,0,28
2021-07-13,"10-19 years",160,22,0,1,0,0,28
2021-07-14,"10-19 years",160,22,0,0,0,0,28
2021-07-15,"10-19 years",161,23,0,1,1,0,28
2021-07-18,"10-19 years",160,22,0,-1,-1,0,28
2021-07-19,"10-19 years",160,22,0,0,0,0,29
2021-07-20,"10-19 years",161,23,0,1,1,0,29
2021-07-21,"10-19 years",161,23,0,0,0,0,29
2021-07-22,"10-19 years",161,23,0,0,0,0,29
2021-07-25,"10-19 years",161,23,0,0,0,0,29
2021-07-26,"10-19 years",162,23,0,1,0,0,30
2021-07-27,"10-19 years",162,23,0,0,0,0,30
2021-07-28,"10-19 years",162,23,0,0,0,0,30
2021-07-29,"10-19 years",164,23,0,2,0,0,30
2021-08-02,"10-19 years",165,23,0,1,0,0,31
2021-08-03,"10-19 years",165,23,0,0,0,0,31
2021-08-04,"10-19 years",166,23,0,1,0,0,31
2021-08-05,"10-19 years",166,23,0,0,0,0,31
2021-08-08,"10-19 years",166,23,0,0,0,0,31
2021-08-09,"10-19 years",166,23,0,0,0,0,32
2021-08-10,"10-19 years",166,23,0,0,0,0,32
2021-08-11,"10-19 years",166,23,0,0,0,0,32
2021-08-12,"10-19 years",168,23,0,2,0,0,32
2021-08-15,"10-19 years",167,23,0,-1,0,0,32
2021-08-16,"10-19 years",167,23,0,0,0,0,33
2021-08-17,"10-19 years",167,23,0,0,0,0,33
2021-08-18,"10-19 years",167,23,0,0,0,0,33
2021-08-19,"10-19 years",169,23,0,2,0,0,33
2021-08-22,"10-19 years",169,23,0,0,0,0,33
2021-08-23,"10-19 years",169,23,0,0,0,0,34
2021-08-24,"10-19 years",170,23,0,1,0,0,34
2021-08-25,"10-19 years",169,24,0,-1,1,0,34
2021-08-26,"10-19 years",170,24,0,1,0,0,34
2021-08-29,"10-19 years",175,24,0,5,0,0,34
2021-08-30,"10-19 years",176,24,0,1,0,0,35
2021-08-31,"10-19 years",177,24,0,1,0,0,35
2021-09-01,"10-19 years",179,24,0,2,0,0,35
2021-09-02,"10-19 years",178,24,0,-1,0,0,35
2021-09-06,"10-19 years",179,24,0,1,0,0,36
2021-09-07,"10-19 years",181,24,0,2,0,0,36
2021-09-08,"10-19 years",181,24,0,0,0,0,36
2021-09-09,"10-19 years",182,24,0,1,0,0,36
2021-09-12,"10-19 years",183,24,0,1,0,0,36
2021-09-13,"10-19 years",185,25,0,2,1,0,37
2021-09-14,"10-19 years",186,25,0,1,0,0,37
2021-09-15,"10-19 years",189,26,0,3,1,0,37
2021-09-16,"10-19 years",189,26,0,0,0,0,37
2021-09-19,"10-19 years",190,26,0,1,0,0,37
2021-09-20,"10-19 years",193,27,0,3,1,0,38
2021-09-21,"10-19 years",194,27,1,1,0,1,38
2021-09-22,"10-19 years",195,27,1,1,0,0,38
2021-09-23,"10-19 years",195,27,1,0,0,0,38
2021-09-26,"10-19 years",198,28,1,3,1,0,38
2021-09-27,"10-19 years",202,27,1,4,-1,0,39
2021-09-28,"10-19 years",203,27,1,1,0,0,39
2021-09-29,"10-19 years",203,27,1,0,0,0,39
2021-09-30,"10-19 years",204,28,1,1,1,0,39
2021-10-03,"10-19 years",208,28,1,4,0,0,39
2021-10-04,"10-19 years",208,28,1,0,0,0,40
2021-10-05,"10-19 years",208,28,1,0,0,0,40
2021-10-06,"10-19 years",211,29,1,3,1,0,40
2021-10-07,"10-19 years",213,29,1,2,0,0,40
2021-10-11,"10-19 years",216,29,2,3,0,1,41
2021-10-12,"10-19 years",217,30,2,1,1,0,41
2021-10-13,"10-19 years",217,30,1,0,0,-1,41
2021-10-14,"10-19 years",219,30,1,2,0,0,41
2021-10-17,"10-19 years",217,31,1,-2,1,0,41
2021-10-18,"10-19 years",219,32,1,2,1,0,42
2021-10-19,"10-19 years",220,32,1,1,0,0,42
2021-10-20,"10-19 years",221,32,1,1,0,0,42
2021-10-21,"10-19 years",221,32,1,0,0,0,42
2021-10-24,"10-19 years",222,32,1,1,0,0,42
2021-10-25,"10-19 years",223,32,1,1,0,0,43
2021-10-26,"10-19 years",225,32,1,2,0,0,43
2021-10-27,"10-19 years",225,32,1,0,0,0,43
2021-10-28,"10-19 years",228,32,1,3,0,0,43
2021-10-31,"10-19 years",229,32,1,1,0,0,43
2021-11-01,"10-19 years",231,32,1,2,0,0,44
2021-11-02,"10-19 years",232,32,1,1,0,0,44
2021-11-03,"10-19 years",233,32,1,1,0,0,44
2021-11-04,"10-19 years",233,32,1,0,0,0,44
2021-11-07,"10-19 years",234,32,1,1,0,0,44
2021-11-08,"10-19 years",234,32,1,0,0,0,45
2021-11-09,"10-19 years",234,32,1,0,0,0,45
2021-11-11,"10-19 years",234,32,1,0,0,0,45
2021-11-14,"10-19 years",235,32,1,1,0,0,45
2021-11-15,"10-19 years",237,32,1,2,0,0,46
2021-11-16,"10-19 years",237,32,1,0,0,0,46
2021-11-17,"10-19 years",239,32,1,2,0,0,46
2021-11-18,"10-19 years",239,32,1,0,0,0,46
2021-11-21,"10-19 years",239,32,1,0,0,0,46
2021-11-22,"10-19 years",239,32,1,0,0,0,47
2021-11-23,"10-19 years",239,32,1,0,0,0,47
2021-11-24,"10-19 years",239,32,1,0,0,0,47
2021-11-25,"10-19 years",239,32,1,0,0,0,47
2021-11-28,"10-19 years",239,32,1,0,0,0,47
2021-11-29,"10-19 years",239,32,1,0,0,0,48
2021-11-30,"10-19 years",239,32,1,0,0,0,48
2021-12-01,"10-19 years",239,32,1,0,0,0,48
2021-12-02,"10-19 years",239,32,1,0,0,0,48
2021-12-05,"10-19 years",241,32,1,2,0,0,48
2021-12-06,"10-19 years",241,32,1,0,0,0,49
2021-12-07,"10-19 years",241,32,1,0,0,0,49
2021-12-08,"10-19 years",241,32,1,0,0,0,49
2021-12-09,"10-19 years",241,32,1,0,0,0,49
2021-12-12,"10-19 years",242,33,1,1,1,0,49
2021-12-13,"10-19 years",243,34,1,1,1,0,50
2021-12-14,"10-19 years",244,34,1,1,0,0,50
2021-12-15,"10-19 years",244,34,1,0,0,0,50
2021-12-16,"10-19 years",244,34,1,0,0,0,50
2021-12-19,"10-19 years",244,34,1,0,0,0,50
2021-12-20,"10-19 years",244,34,1,0,0,0,51
2021-12-21,"10-19 years",244,34,1,0,0,0,51
2021-12-22,"10-19 years",244,34,1,0,0,0,51
2021-12-28,"10-19 years",247,34,1,3,0,0,52
2022-01-03,"10-19 years",255,34,1,8,0,0,1
2022-01-04,"10-19 years",258,35,1,3,1,0,1
2022-01-05,"10-19 years",262,35,1,4,0,0,1
2022-01-06,"10-19 years",264,35,1,2,0,0,1
2022-01-09,"10-19 years",267,35,2,3,0,1,1
2022-01-10,"10-19 years",272,37,2,5,2,0,2
2022-01-11,"10-19 years",276,37,2,4,0,0,2
2022-01-12,"10-19 years",277,37,2,1,0,0,2
2022-01-13,"10-19 years",278,38,2,1,1,0,2
2022-01-17,"10-19 years",291,38,2,13,0,0,3
2022-01-18,"10-19 years",294,38,2,3,0,0,3
2022-01-19,"10-19 years",297,39,2,3,1,0,3
2022-01-20,"10-19 years",300,39,2,3,0,0,3
2022-01-24,"10-19 years",309,40,2,9,1,0,4
2022-01-25,"10-19 years",315,41,2,6,1,0,4
2022-01-26,"10-19 years",318,41,2,3,0,0,4
2022-01-27,"10-19 years",322,42,2,4,1,0,4
2022-01-30,"10-19 years",330,44,2,8,2,0,4
2022-01-31,"10-19 years",330,44,2,0,0,0,5
2022-02-01,"10-19 years",333,44,2,3,0,0,5
2022-02-02,"10-19 years",336,44,2,3,0,0,5
2022-02-03,"10-19 years",338,44,2,2,0,0,5
2022-02-06,"10-19 years",347,44,2,9,0,0,5
2022-02-07,"10-19 years",350,44,2,3,0,0,6
2022-02-08,"10-19 years",354,44,2,4,0,0,6
2022-02-09,"10-19 years",356,44,2,2,0,0,6
2020-10-15,"20-29 years",47,6,1,NA,NA,NA,42
2020-10-18,"20-29 years",46,6,2,-1,0,1,42
2020-10-20,"20-29 years",48,6,2,2,0,0,43
2020-10-22,"20-29 years",49,6,2,1,0,0,43
2020-10-25,"20-29 years",51,7,2,2,1,0,43
2020-10-27,"20-29 years",52,7,2,1,0,0,44
2020-10-29,"20-29 years",54,7,2,2,0,0,44
2020-11-03,"20-29 years",56,8,2,2,1,0,45
2020-11-08,"20-29 years",60,8,2,4,0,0,45
2020-11-09,"20-29 years",62,8,2,2,0,0,46
2020-11-11,"20-29 years",62,8,2,0,0,0,46
2020-11-12,"20-29 years",63,9,2,1,1,0,46
2020-11-16,"20-29 years",73,10,2,10,1,0,47
2020-11-18,"20-29 years",74,10,2,1,0,0,47
2020-11-19,"20-29 years",77,10,2,3,0,0,47
2020-11-20,"20-29 years",79,11,3,2,1,1,47
2020-11-22,"20-29 years",82,12,3,3,1,0,47
2020-11-23,"20-29 years",83,12,3,1,0,0,48
2020-11-24,"20-29 years",83,12,3,0,0,0,48
2020-11-25,"20-29 years",84,12,3,1,0,0,48
2020-11-26,"20-29 years",84,12,3,0,0,0,48
2020-11-27,"20-29 years",86,12,3,2,0,0,48
2020-11-28,"20-29 years",88,13,3,2,1,0,48
2020-11-29,"20-29 years",92,13,3,4,0,0,48
2020-11-30,"20-29 years",93,13,3,1,0,0,49
2020-12-01,"20-29 years",93,13,3,0,0,0,49
2020-12-02,"20-29 years",96,14,3,3,1,0,49
2020-12-03,"20-29 years",99,15,3,3,1,0,49
2020-12-04,"20-29 years",103,16,3,4,1,0,49
2020-12-05,"20-29 years",106,15,3,3,-1,0,49
2020-12-06,"20-29 years",110,15,3,4,0,0,49
2020-12-07,"20-29 years",114,16,3,4,1,0,50
2020-12-08,"20-29 years",117,17,3,3,1,0,50
2020-12-09,"20-29 years",121,18,3,4,1,0,50
2020-12-10,"20-29 years",123,19,3,2,1,0,50
2020-12-11,"20-29 years",126,19,3,3,0,0,50
2020-12-12,"20-29 years",127,19,3,1,0,0,50
2020-12-13,"20-29 years",132,19,3,5,0,0,50
2020-12-14,"20-29 years",137,19,3,5,0,0,51
2020-12-15,"20-29 years",138,19,3,1,0,0,51
2020-12-16,"20-29 years",141,20,3,3,1,0,51
2020-12-17,"20-29 years",142,20,4,1,0,1,51
2020-12-18,"20-29 years",143,20,4,1,0,0,51
2020-12-19,"20-29 years",145,20,4,2,0,0,51
2020-12-20,"20-29 years",146,21,4,1,1,0,51
2020-12-21,"20-29 years",149,21,4,3,0,0,52
2020-12-22,"20-29 years",153,21,4,4,0,0,52
2020-12-27,"20-29 years",169,21,4,16,0,0,52
2020-12-28,"20-29 years",170,21,4,1,0,0,53
2020-12-29,"20-29 years",170,21,4,0,0,0,53
2021-01-03,"20-29 years",191,23,5,21,2,1,53
2021-01-04,"20-29 years",195,23,5,4,0,0,1
2021-01-05,"20-29 years",199,22,5,4,-1,0,1
2021-01-06,"20-29 years",207,22,5,8,0,0,1
2021-01-07,"20-29 years",208,22,5,1,0,0,1
2021-01-08,"20-29 years",211,22,5,3,0,0,1
2021-01-09,"20-29 years",217,22,5,6,0,0,1
2021-01-10,"20-29 years",222,23,5,5,1,0,1
2021-01-11,"20-29 years",228,23,5,6,0,0,2
2021-01-12,"20-29 years",228,23,5,0,0,0,2
2021-01-13,"20-29 years",229,23,5,1,0,0,2
2021-01-14,"20-29 years",233,23,5,4,0,0,2
2021-01-15,"20-29 years",234,23,5,1,0,0,2
2021-01-16,"20-29 years",235,23,5,1,0,0,2
2021-01-17,"20-29 years",236,24,5,1,1,0,2
2021-01-18,"20-29 years",238,24,5,2,0,0,3
2021-01-19,"20-29 years",241,25,5,3,1,0,3
2021-01-20,"20-29 years",244,26,5,3,1,0,3
2021-01-21,"20-29 years",246,26,5,2,0,0,3
2021-01-22,"20-29 years",252,26,7,6,0,2,3
2021-01-23,"20-29 years",257,26,7,5,0,0,3
2021-01-24,"20-29 years",258,26,7,1,0,0,3
2021-01-25,"20-29 years",257,26,7,-1,0,0,4
2021-01-26,"20-29 years",257,26,7,0,0,0,4
2021-01-28,"20-29 years",258,26,7,1,0,0,4
2021-01-29,"20-29 years",259,26,7,1,0,0,4
2021-01-30,"20-29 years",260,26,7,1,0,0,4
2021-01-31,"20-29 years",260,26,7,0,0,0,4
2021-02-01,"20-29 years",261,26,8,1,0,1,5
2021-02-02,"20-29 years",262,26,8,1,0,0,5
2021-02-03,"20-29 years",264,26,8,2,0,0,5
2021-02-04,"20-29 years",266,26,8,2,0,0,5
2021-02-05,"20-29 years",267,26,8,1,0,0,5
2021-02-06,"20-29 years",268,26,8,1,0,0,5
2021-02-07,"20-29 years",271,27,8,3,1,0,5
2021-02-08,"20-29 years",272,27,9,1,0,1,6
2021-02-09,"20-29 years",274,27,9,2,0,0,6
2021-02-10,"20-29 years",276,28,9,2,1,0,6
2021-02-11,"20-29 years",277,29,9,1,1,0,6
2021-02-12,"20-29 years",278,29,9,1,0,0,6
2021-02-13,"20-29 years",278,29,9,0,0,0,6
2021-02-14,"20-29 years",280,30,9,2,1,0,6
2021-02-15,"20-29 years",284,30,9,4,0,0,7
2021-02-16,"20-29 years",287,30,9,3,0,0,7
2021-02-18,"20-29 years",287,30,9,0,0,0,7
2021-02-19,"20-29 years",288,30,9,1,0,0,7
2021-02-20,"20-29 years",288,30,9,0,0,0,7
2021-02-21,"20-29 years",288,30,9,0,0,0,7
2021-02-22,"20-29 years",288,30,9,0,0,0,8
2021-02-23,"20-29 years",288,30,9,0,0,0,8
2021-02-24,"20-29 years",289,30,9,1,0,0,8
2021-02-25,"20-29 years",288,30,9,-1,0,0,8
2021-02-26,"20-29 years",291,30,9,3,0,0,8
2021-02-27,"20-29 years",293,30,9,2,0,0,8
2021-02-28,"20-29 years",294,30,9,1,0,0,8
2021-03-01,"20-29 years",295,30,9,1,0,0,9
2021-03-02,"20-29 years",295,30,9,0,0,0,9
2021-03-03,"20-29 years",295,30,9,0,0,0,9
2021-03-04,"20-29 years",299,30,9,4,0,0,9
2021-03-05,"20-29 years",299,30,9,0,0,0,9
2021-03-07,"20-29 years",300,30,9,1,0,0,9
2021-03-08,"20-29 years",300,30,9,0,0,0,10
2021-03-09,"20-29 years",302,30,9,2,0,0,10
2021-03-10,"20-29 years",302,30,9,0,0,0,10
2021-03-11,"20-29 years",302,30,9,0,0,0,10
2021-03-12,"20-29 years",302,30,9,0,0,0,10
2021-03-13,"20-29 years",303,30,9,1,0,0,10
2021-03-14,"20-29 years",304,30,9,1,0,0,10
2021-03-15,"20-29 years",304,30,9,0,0,0,11
2021-03-16,"20-29 years",305,30,9,1,0,0,11
2021-03-17,"20-29 years",304,30,9,-1,0,0,11
2021-03-18,"20-29 years",305,30,9,1,0,0,11
2021-03-19,"20-29 years",305,30,9,0,0,0,11
2021-03-20,"20-29 years",309,30,9,4,0,0,11
2021-03-21,"20-29 years",310,30,9,1,0,0,11
2021-03-22,"20-29 years",311,30,9,1,0,0,12
2021-03-23,"20-29 years",314,31,9,3,1,0,12
2021-03-24,"20-29 years",314,31,9,0,0,0,12
2021-03-25,"20-29 years",316,32,9,2,1,0,12
2021-03-26,"20-29 years",317,34,9,1,2,0,12
2021-03-27,"20-29 years",318,34,9,1,0,0,12
2021-03-28,"20-29 years",319,35,9,1,1,0,12
2021-03-29,"20-29 years",320,35,9,1,0,0,13
2021-03-30,"20-29 years",326,35,9,6,0,0,13
2021-03-31,"20-29 years",327,35,9,1,0,0,13
2021-04-04,"20-29 years",327,35,9,0,0,0,13
2021-04-05,"20-29 years",329,35,9,2,0,0,14
2021-04-06,"20-29 years",332,35,9,3,0,0,14
2021-04-07,"20-29 years",330,36,9,-2,1,0,14
2021-04-08,"20-29 years",336,36,9,6,0,0,14
2021-04-09,"20-29 years",339,36,9,3,0,0,14
2021-04-10,"20-29 years",342,36,9,3,0,0,14
2021-04-11,"20-29 years",344,36,9,2,0,0,14
2021-04-12,"20-29 years",348,37,9,4,1,0,15
2021-04-13,"20-29 years",353,37,9,5,0,0,15
2021-04-14,"20-29 years",354,37,9,1,0,0,15
2021-04-15,"20-29 years",351,38,9,-3,1,0,15
2021-04-16,"20-29 years",353,38,9,2,0,0,15
2021-04-17,"20-29 years",356,38,9,3,0,0,15
2021-04-18,"20-29 years",359,38,9,3,0,0,15
2021-04-19,"20-29 years",364,38,9,5,0,0,16
2021-04-21,"20-29 years",373,40,9,9,2,0,16
2021-04-22,"20-29 years",376,40,9,3,0,0,16
2021-04-23,"20-29 years",384,41,9,8,1,0,16
2021-04-24,"20-29 years",388,43,9,4,2,0,16
2021-04-25,"20-29 years",393,43,10,5,0,1,16
2021-04-26,"20-29 years",395,43,8,2,0,-2,17
2021-04-27,"20-29 years",402,43,8,7,0,0,17
2021-04-28,"20-29 years",405,43,8,3,0,0,17
2021-04-29,"20-29 years",409,43,8,4,0,0,17
2021-04-30,"20-29 years",415,43,8,6,0,0,17
2021-05-01,"20-29 years",417,43,8,2,0,0,17
2021-05-02,"20-29 years",425,43,8,8,0,0,17
2021-05-03,"20-29 years",429,44,8,4,1,0,18
2021-05-04,"20-29 years",434,44,9,5,0,1,18
2021-05-05,"20-29 years",439,44,9,5,0,0,18
2021-05-06,"20-29 years",442,45,9,3,1,0,18
2021-05-07,"20-29 years",447,45,9,5,0,0,18
2021-05-08,"20-29 years",452,46,9,5,1,0,18
2021-05-09,"20-29 years",457,46,9,5,0,0,18
2021-05-10,"20-29 years",459,46,9,2,0,0,19
2021-05-11,"20-29 years",463,47,9,4,1,0,19
2021-05-12,"20-29 years",467,48,9,4,1,0,19
2021-05-13,"20-29 years",468,48,9,1,0,0,19
2021-05-14,"20-29 years",473,49,9,5,1,0,19
2021-05-15,"20-29 years",476,49,9,3,0,0,19
2021-05-16,"20-29 years",479,50,9,3,1,0,19
2021-05-17,"20-29 years",482,50,9,3,0,0,20
2021-05-18,"20-29 years",487,51,9,5,1,0,20
2021-05-19,"20-29 years",488,51,9,1,0,0,20
2021-05-20,"20-29 years",493,52,9,5,1,0,20
2021-05-21,"20-29 years",494,53,9,1,1,0,20
2021-05-22,"20-29 years",497,52,9,3,-1,0,20
2021-05-23,"20-29 years",500,53,10,3,1,1,20
